hour,date,fact_value,predict_value
0,07.04.2019,24302.666666666668,0.0
6,07.04.2019,26487.333333333332,0.0
12,07.04.2019,27139.833333333332,0.0
18,07.04.2019,27598.333333333332,0.0
0,08.04.2019,23985.5,0.0
6,08.04.2019,29698.166666666668,0.0
12,08.04.2019,30080.666666666668,0.0
18,08.04.2019,28582.666666666668,0.0
0,09.04.2019,24055.5,0.0
6,09.04.2019,29036.166666666668,0.0
12,09.04.2019,29066.166666666668,0.0
18,09.04.2019,28099.5,0.0
0,10.04.2019,23583.5,0.0
6,10.04.2019,28973.0,0.0
12,10.04.2019,29472.0,0.0
18,10.04.2019,28116.666666666668,0.0
0,11.04.2019,23763.166666666668,0.0
6,11.04.2019,28633.333333333332,0.0
12,11.04.2019,28721.166666666668,0.0
18,11.04.2019,28078.666666666668,0.0
0,12.04.2019,23794.333333333332,0.0
6,12.04.2019,29299.166666666668,0.0
12,12.04.2019,29869.0,0.0
18,12.04.2019,28786.666666666668,0.0
0,13.04.2019,24260.333333333332,0.0
6,13.04.2019,27564.5,0.0
12,13.04.2019,28546.666666666668,0.0
18,13.04.2019,28096.166666666668,0.0
0,14.04.2019,23960.5,0.0
6,14.04.2019,26929.5,0.0
12,14.04.2019,28625.333333333332,0.0
18,14.04.2019,28252.666666666668,0.0
0,15.04.2019,24094.5,0.0
6,15.04.2019,29834.5,0.0
12,15.04.2019,29655.333333333332,0.0
18,15.04.2019,28435.166666666668,0.0
0,16.04.2019,24025.5,0.0
6,16.04.2019,28824.166666666668,0.0
12,16.04.2019,28698.666666666668,0.0
18,16.04.2019,28024.5,0.0
0,17.04.2019,23692.666666666668,0.0
6,17.04.2019,28664.0,0.0
12,17.04.2019,28531.666666666668,0.0
18,17.04.2019,27955.0,0.0
0,18.04.2019,23655.666666666668,0.0
6,18.04.2019,28509.5,0.0
12,18.04.2019,28905.666666666668,0.0
18,18.04.2019,28048.0,0.0
0,19.04.2019,23717.833333333332,0.0
6,19.04.2019,28438.166666666668,0.0
12,19.04.2019,28290.5,0.0
18,19.04.2019,27760.333333333332,0.0
0,20.04.2019,23626.0,0.0
6,20.04.2019,26243.333333333332,0.0
12,20.04.2019,26753.333333333332,0.0
18,20.04.2019,27040.166666666668,0.0
0,21.04.2019,22971.666666666668,0.0
6,21.04.2019,25051.5,0.0
12,21.04.2019,25606.0,0.0
18,21.04.2019,26227.333333333332,0.0
0,22.04.2019,22681.5,0.0
6,22.04.2019,27830.666666666668,0.0
12,22.04.2019,27657.166666666668,0.0
18,22.04.2019,26870.333333333332,0.0
0,23.04.2019,22619.0,0.0
6,23.04.2019,27377.833333333332,0.0
12,23.04.2019,27515.5,0.0
18,23.04.2019,26764.166666666668,0.0
0,24.04.2019,22407.833333333332,0.0
6,24.04.2019,27107.5,0.0
12,24.04.2019,27269.333333333332,0.0
18,24.04.2019,26327.166666666668,0.0
0,25.04.2019,21884.0,0.0
6,25.04.2019,26861.0,0.0
12,25.04.2019,27282.833333333332,0.0
18,25.04.2019,26283.666666666668,0.0
0,26.04.2019,21379.166666666668,0.0
6,26.04.2019,26202.5,0.0
12,26.04.2019,26727.166666666668,0.0
18,26.04.2019,25981.0,0.0
0,27.04.2019,21252.666666666668,0.0
6,27.04.2019,24307.333333333332,0.0
12,27.04.2019,25146.166666666668,0.0
18,27.04.2019,24857.666666666668,0.0
0,28.04.2019,20737.333333333332,0.0
6,28.04.2019,22925.5,0.0
12,28.04.2019,23634.833333333332,0.0
18,28.04.2019,24236.833333333332,0.0
0,29.04.2019,21076.833333333332,0.0
6,29.04.2019,26252.5,0.0
12,29.04.2019,26391.833333333332,0.0
18,29.04.2019,25894.166666666668,0.0
0,30.04.2019,21918.166666666668,0.0
6,30.04.2019,26334.0,0.0
12,30.04.2019,26013.833333333332,0.0
18,30.04.2019,25602.166666666668,0.0
0,01.05.2019,21608.666666666668,0.0
6,01.05.2019,23692.333333333332,0.0
12,01.05.2019,24217.0,0.0
18,01.05.2019,24849.0,0.0
0,02.05.2019,21189.0,0.0
6,02.05.2019,24374.166666666668,0.0
12,02.05.2019,25615.166666666668,0.0
18,02.05.2019,25267.333333333332,0.0
0,03.05.2019,21329.333333333332,0.0
6,03.05.2019,24118.166666666668,0.0
12,03.05.2019,24708.333333333332,0.0
18,03.05.2019,24963.0,0.0
0,04.05.2019,21111.5,0.0
6,04.05.2019,23824.333333333332,0.0
12,04.05.2019,24507.5,0.0
18,04.05.2019,24789.666666666668,0.0
0,05.05.2019,20979.333333333332,0.0
6,05.05.2019,23207.333333333332,0.0
12,05.05.2019,24128.666666666668,0.0
18,05.05.2019,24393.333333333332,0.0
0,06.05.2019,20489.666666666668,0.0
6,06.05.2019,25484.5,0.0
12,06.05.2019,25851.333333333332,0.0
18,06.05.2019,24869.166666666668,0.0
0,07.05.2019,20368.5,0.0
6,07.05.2019,25067.833333333332,0.0
12,07.05.2019,25568.5,0.0
18,07.05.2019,24672.666666666668,0.0
0,08.05.2019,20207.0,0.0
6,08.05.2019,25280.666666666668,0.0
12,08.05.2019,25696.5,0.0
18,08.05.2019,24839.833333333332,0.0
0,09.05.2019,20220.833333333332,0.0
6,09.05.2019,22936.0,0.0
12,09.05.2019,23709.833333333332,0.0
18,09.05.2019,23683.5,0.0
0,10.05.2019,19759.833333333332,0.0
6,10.05.2019,22845.166666666668,0.0
12,10.05.2019,24042.666666666668,0.0
18,10.05.2019,23799.333333333332,0.0
0,11.05.2019,19821.5,0.0
6,11.05.2019,23000.666666666668,0.0
12,11.05.2019,23965.166666666668,0.0
18,11.05.2019,23717.166666666668,0.0
0,12.05.2019,19674.833333333332,0.0
6,12.05.2019,22517.333333333332,0.0
12,12.05.2019,23880.833333333332,0.0
18,12.05.2019,23933.666666666668,0.0
0,13.05.2019,19896.5,0.0
6,13.05.2019,25471.166666666668,0.0
12,13.05.2019,26097.0,0.0
18,13.05.2019,24798.333333333332,0.0
0,14.05.2019,20202.833333333332,0.0
6,14.05.2019,25438.0,0.0
12,14.05.2019,25913.833333333332,0.0
18,14.05.2019,24898.0,0.0
0,15.05.2019,20220.333333333332,0.0
6,15.05.2019,25625.166666666668,0.0
12,15.05.2019,26586.333333333332,0.0
18,15.05.2019,25288.333333333332,0.0
0,16.05.2019,20323.166666666668,0.0
6,16.05.2019,25473.666666666668,0.0
12,16.05.2019,26036.166666666668,0.0
18,16.05.2019,25171.333333333332,0.0
0,17.05.2019,20520.0,0.0
6,17.05.2019,25575.666666666668,0.0
12,17.05.2019,25807.5,0.0
18,17.05.2019,24915.166666666668,0.0
0,18.05.2019,20310.166666666668,0.0
6,18.05.2019,23404.333333333332,0.0
12,18.05.2019,24191.166666666668,0.0
18,18.05.2019,23981.0,0.0
0,19.05.2019,19859.0,0.0
6,19.05.2019,22505.166666666668,0.0
