,INTERVAL,M_DATE,PRICE_ZONE_ID,POWER_SYS_ID,E_USE_FACT
191,23,08.11.2015 0:00:00,1,530000,25557.0
192,0,09.11.2015 0:00:00,1,530000,24303.0
193,1,09.11.2015 0:00:00,1,530000,23625.0
194,2,09.11.2015 0:00:00,1,530000,23215.0
195,3,09.11.2015 0:00:00,1,530000,23210.0
196,4,09.11.2015 0:00:00,1,530000,23511.0
197,5,09.11.2015 0:00:00,1,530000,24867.0
198,6,09.11.2015 0:00:00,1,530000,27544.0
199,7,09.11.2015 0:00:00,1,530000,29192.0
200,8,09.11.2015 0:00:00,1,530000,31187.0
201,9,09.11.2015 0:00:00,1,530000,31972.0
202,10,09.11.2015 0:00:00,1,530000,31932.0
203,11,09.11.2015 0:00:00,1,530000,31257.0
204,12,09.11.2015 0:00:00,1,530000,31378.0
205,13,09.11.2015 0:00:00,1,530000,31465.0
206,14,09.11.2015 0:00:00,1,530000,31183.0
207,15,09.11.2015 0:00:00,1,530000,31475.0
208,16,09.11.2015 0:00:00,1,530000,32525.0
209,17,09.11.2015 0:00:00,1,530000,33339.0
210,18,09.11.2015 0:00:00,1,530000,32651.0
211,19,09.11.2015 0:00:00,1,530000,32173.0
212,20,09.11.2015 0:00:00,1,530000,31441.0
213,21,09.11.2015 0:00:00,1,530000,29913.0
214,22,09.11.2015 0:00:00,1,530000,28003.0
215,23,09.11.2015 0:00:00,1,530000,26113.0
216,0,10.11.2015 0:00:00,1,530000,24805.0
217,1,10.11.2015 0:00:00,1,530000,24119.0
218,2,10.11.2015 0:00:00,1,530000,23839.0
219,3,10.11.2015 0:00:00,1,530000,23536.0
220,4,10.11.2015 0:00:00,1,530000,23824.0
221,5,10.11.2015 0:00:00,1,530000,25157.0
222,6,10.11.2015 0:00:00,1,530000,27583.0
223,7,10.11.2015 0:00:00,1,530000,29264.0
224,8,10.11.2015 0:00:00,1,530000,31114.0
225,9,10.11.2015 0:00:00,1,530000,31938.0
226,10,10.11.2015 0:00:00,1,530000,31887.0
227,11,10.11.2015 0:00:00,1,530000,31549.0
228,12,10.11.2015 0:00:00,1,530000,31559.0
229,13,10.11.2015 0:00:00,1,530000,31714.0
230,14,10.11.2015 0:00:00,1,530000,31591.0
231,15,10.11.2015 0:00:00,1,530000,31615.0
232,16,10.11.2015 0:00:00,1,530000,32619.0
233,17,10.11.2015 0:00:00,1,530000,33195.0
234,18,10.11.2015 0:00:00,1,530000,32762.0
235,19,10.11.2015 0:00:00,1,530000,31740.0
236,20,10.11.2015 0:00:00,1,530000,31444.0
237,21,10.11.2015 0:00:00,1,530000,29716.0
238,22,10.11.2015 0:00:00,1,530000,27676.0
239,23,10.11.2015 0:00:00,1,530000,25720.0
240,0,11.11.2015 0:00:00,1,530000,24595.0
241,1,11.11.2015 0:00:00,1,530000,23681.0
242,2,11.11.2015 0:00:00,1,530000,23547.0
243,3,11.11.2015 0:00:00,1,530000,23519.0
244,4,11.11.2015 0:00:00,1,530000,23867.0
245,5,11.11.2015 0:00:00,1,530000,25123.0
246,6,11.11.2015 0:00:00,1,530000,27500.0
247,7,11.11.2015 0:00:00,1,530000,28920.0
248,8,11.11.2015 0:00:00,1,530000,31103.0
249,9,11.11.2015 0:00:00,1,530000,31797.0
250,10,11.11.2015 0:00:00,1,530000,31587.0
251,11,11.11.2015 0:00:00,1,530000,31275.0
252,12,11.11.2015 0:00:00,1,530000,31377.0
253,13,11.11.2015 0:00:00,1,530000,31623.0
254,14,11.11.2015 0:00:00,1,530000,31484.0
255,15,11.11.2015 0:00:00,1,530000,31766.0
256,16,11.11.2015 0:00:00,1,530000,32595.0
257,17,11.11.2015 0:00:00,1,530000,33151.0
258,18,11.11.2015 0:00:00,1,530000,32849.0
259,19,11.11.2015 0:00:00,1,530000,32158.0
260,20,11.11.2015 0:00:00,1,530000,31490.0
261,21,11.11.2015 0:00:00,1,530000,29972.0
262,22,11.11.2015 0:00:00,1,530000,27892.0
263,23,11.11.2015 0:00:00,1,530000,26184.0
264,0,12.11.2015 0:00:00,1,530000,24781.0
265,1,12.11.2015 0:00:00,1,530000,24106.0
266,2,12.11.2015 0:00:00,1,530000,23590.0
267,3,12.11.2015 0:00:00,1,530000,23561.0
268,4,12.11.2015 0:00:00,1,530000,23797.0
269,5,12.11.2015 0:00:00,1,530000,25141.0
270,6,12.11.2015 0:00:00,1,530000,27673.0
271,7,12.11.2015 0:00:00,1,530000,29050.0
272,8,12.11.2015 0:00:00,1,530000,30982.0
273,9,12.11.2015 0:00:00,1,530000,31839.0
274,10,12.11.2015 0:00:00,1,530000,31534.0
275,11,12.11.2015 0:00:00,1,530000,31367.0
276,12,12.11.2015 0:00:00,1,530000,31330.0
277,13,12.11.2015 0:00:00,1,530000,31290.0
278,14,12.11.2015 0:00:00,1,530000,31499.0
279,15,12.11.2015 0:00:00,1,530000,31683.0
280,16,12.11.2015 0:00:00,1,530000,32464.0
281,17,12.11.2015 0:00:00,1,530000,33282.0
282,18,12.11.2015 0:00:00,1,530000,32963.0
283,19,12.11.2015 0:00:00,1,530000,31980.0
284,20,12.11.2015 0:00:00,1,530000,31329.0
285,21,12.11.2015 0:00:00,1,530000,29958.0
286,22,12.11.2015 0:00:00,1,530000,27804.0
287,23,12.11.2015 0:00:00,1,530000,26072.0
288,0,13.11.2015 0:00:00,1,530000,24755.0
289,1,13.11.2015 0:00:00,1,530000,24149.0
290,2,13.11.2015 0:00:00,1,530000,23441.0
291,3,13.11.2015 0:00:00,1,530000,23424.0
292,4,13.11.2015 0:00:00,1,530000,23910.0
293,5,13.11.2015 0:00:00,1,530000,25225.0
294,6,13.11.2015 0:00:00,1,530000,27640.0
295,7,13.11.2015 0:00:00,1,530000,29279.0
296,8,13.11.2015 0:00:00,1,530000,30883.0
297,9,13.11.2015 0:00:00,1,530000,31677.0
298,10,13.11.2015 0:00:00,1,530000,31775.0
